used,"x, 2theta (deg)",obs,calc,bkg,diff,Gd1.5Mn0.25Zr2.25O7,tick-pos,Axis-limits
1,68.48,14783.3,14914.430956628563,14909.722222116234,-2753.390957, , , 
1,68.49,14453.3,14914.104973121483,14909.393048270542,-3083.064973, , , 
1,68.5,15090,14913.778623876233,14909.06341615047,-2446.038624, , , 
1,68.51,14580,14913.451913497116,14908.733328035738,-2955.711913, , , 
1,68.52,14816.7,14913.124840969047,14908.40278621932,-2718.684841, , , 
1,68.53,14813.3,14912.79740970094,14908.071793007442,-2721.75741, , , 
1,68.54,14760,14912.469625588581,14907.740350719616,-2774.729626, , , 
1,68.55,14653.3,14912.141491083947,14907.408461688605,-2881.101491, , , 
1,68.56,14996.7,14911.813008860909,14907.076128260456,-2537.373009, , , 
1,68.57,14246.7,14911.484177732305,14906.743352794485,-3287.044178, , , 
1,68.58,14906.7,14911.155006388813,14906.410137663275,-2626.715006, , , 
1,68.59,14640,14910.825496173235,14906.07648525271,-2893.085496, , , 
1,68.6,15033.3,14910.495650080757,14905.74239796193,-2499.45565, , , 
1,68.61,14766.7,14910.16546799063,14905.407878203385,-2765.725468, , , 
1,68.62,14686.7,14909.83495718634,14905.07292840278,-2845.394957, , , 
1,68.63,14780,14909.504120196307,14904.737550999129,-2751.76412, , , 
1,68.64,14756.7,14909.172959890057,14904.401748444725,-2774.73296, , , 
1,68.65,14763.3,14908.841475723142,14904.065523205156,-2767.801476, , , 
1,68.66,14860,14908.509675807081,14903.72888,-2670.769676, , , 
1,68.67,15023.3,14908.17756,14903.391814599318,-2507.137562, , , 
1,68.68,14693.3,14907.845138083605,14903.054336230663,-2836.805138, , , 
1,68.69,14760,14907.512403124842,14902.716445172104,-2769.772403, , , 
1,68.7,15050,14907.179365356178,14902.378143955679,-2479.439365, , , 
1,68.71,14863.3,14906.84602705474,14902.039435126735,-2665.806027, , , 
1,68.72,14893.3,14906.51239,14901.700321243907,-2635.472391, , , 
1,68.73,14766.7,14906.178458296721,14901.360804879134,-2761.738458, , , 
1,68.74,15270,14905.844235619907,14901.020888617639,-2258.104236, , , 
1,68.75,14873.3,14905.50972498961,14900.68057505794,-2654.469725, , , 
1,68.76,14770,14905.174932355516,14900.339866811864,-2757.434932, , , 
1,68.77,15086.7,14904.839856855862,14899.99876650452,-2440.399857, , , 
1,68.78,14980,14904.504502410562,14899.657276774318,-2546.764502, , , 
1,68.79,14833.3,14904.168875813828,14899.315400272952,-2693.128876, , , 
1,68.8,14980,14903.832979402829,14898.973139665413,-2546.092979, , , 
1,68.81,14920,14903.496817107542,14898.630497629983,-2605.756817, , , 
1,68.82,14833.3,14903.160388758522,14898.28747685824,-2692.120389, , , 
1,68.83,14963.3,14902.823702544243,14897.94408005503,-2561.783703, , , 
1,68.84,15083.3,14902.486761331878,14897.600309938513,-2441.446761, , , 
1,68.85,15250,14902.149568240276,14897.256169240109,-2274.409568, , , 
1,68.86,15136.7,14901.812123927994,14896.911660704536,-2387.372124, , , 
1,68.87,14973.3,14901.47443686017,14896.56678708979,-2550.434437, , , 
1,68.88,15136.7,14901.136508958713,14896.221551167146,-2386.696509, , , 
1,68.89,15050,14900.79834,14895.875955721145,-2473.058345, , , 
1,68.9,14760,14900.45994445876,14895.530003549613,-2762.719944, , , 
1,68.91,14766.7,14900.121316374914,14895.183697463648,-2755.681316, , , 
1,68.92,14623.3,14899.782463369118,14894.83704,-2898.742463, , , 
1,68.93,14523.3,14899.443388815453,14894.49003485911,-2998.403389, , , 
1,68.94,14410,14899.104093717051,14894.142684029055,-3111.364094, , , 
1,68.95,14886.7,14898.764587107142,14893.794990661581,-2634.324587, , , 
1,68.96,15250,14898.424870343213,14893.446957634096,-2270.68487, , , 
1,68.97,15050,14898.084949042817,14893.09858783724,-2470.344949, , , 
1,68.98,15040,14897.744823278641,14892.749884174918,-2480.004823, , , 
1,68.99,14796.7,14897.40450112362,14892.400849564267,-2722.964501, , , 
1,69,14916.7,14897.063985865763,14892.051486935667,-2602.623986, , , 
1,69.01,14880,14896.72328272856,14891.70179923273,-2638.983283, , , 
1,69.02,14723.3,14896.382392046253,14891.35179,-2795.342392, , , 
1,69.03,15023.3,14896.041320573797,14891.00146044444,-2495.001321, , , 
1,69.04,14500,14895.70007287401,14890.650815312445,-3017.960073, , , 
1,69.05,15023.3,14895.358653880534,14890.299857012806,-2494.318654, , , 
1,69.06,14990,14895.017065723918,14889.948588555239,-2527.277066, , , 
1,69.07,14850,14894.675313453628,14889.597012962653,-2666.935313, , , 
1,69.08,15003.3,14894.33340204293,14889.245133271163,-2513.293402, , , 
1,69.09,14983.3,14893.991336493184,14888.892952530075,-2532.951336, , , 
1,69.1,14796.7,14893.64911971786,14888.540473801875,-2719.20912, , , 
1,69.11,14960,14893.306756580772,14888.187700162234,-2555.566757, , , 
1,69.12,14980,14892.964252256932,14887.834634700002,-2535.224252, , , 
1,69.13,14980,14892.621611457665,14887.48128051718,-2534.881611, , , 
1,69.14,14760,14892.278838132612,14887.127640728942,-2754.538838, , , 
1,69.15,14836.7,14891.93593602105,14886.773718463619,-2677.495936, , , 
1,69.16,14763.3,14891.592911542695,14886.419516862672,-2750.552912, , , 
1,69.17,14593.3,14891.249768686628,14886.065039080715,-2920.209769, , , 
1,69.18,14976.7,14890.906511812687,14885.710288285494,-2536.466512, , , 
1,69.19,15156.7,14890.563146396511,14885.35526765787,-2356.123146, , , 
1,69.2,14696.7,14890.219676913579,14884.99998039182,-2815.779677, , , 
1,69.21,14753.3,14889.87610852304,14884.644429694443,-2758.836109, , , 
1,69.22,14946.7,14889.532444400369,14884.288618785917,-2565.092444, , , 
1,69.23,14846.7,14889.188692264108,14883.932550899533,-2664.748692, , , 
1,69.24,14740,14888.84485497319,14883.576229281656,-2771.104855, , , 
1,69.25,14923.3,14888.500938305338,14883.219657191714,-2587.460938, , , 
1,69.26,14986.7,14888.156947500016,14882.862837902214,-2523.716948, , , 
1,69.27,14860,14887.81288706468,14882.505774698719,-2650.072887, , , 
1,69.28,14776.7,14887.468762548007,14882.14847087983,-2733.028763, , , 
1,69.29,15123.3,14887.12457858785,14881.790929757197,-2386.084579, , , 
1,69.3,14810,14886.780341429505,14881.43315465549,-2699.040341, , , 
1,69.31,14790,14886.436055364336,14881.075148912396,-2718.696055, , , 
1,69.32,15066.7,14886.091726201734,14880.716915878615,-2441.651726, , , 
1,69.33,14923.3,14885.747359019022,14880.358458917837,-2584.707359, , , 
1,69.34,14750,14885.402959860192,14879.999781406746,-2757.66296, , , 
1,69.35,14646.7,14885.058532234112,14879.640886735002,-2860.618532, , , 
1,69.36,14910,14884.714083432607,14879.281778305225,-2596.974083, , , 
1,69.37,14686.7,14884.369619061732,14878.92246,-2819.929619, , , 
1,69.38,14743.3,14884.025144740472,14878.56293384684,-2762.985145, , , 
1,69.39,14796.7,14883.680663805972,14878.203204688201,-2709.240664, , , 
1,69.4,14913.3,14883.336184361773,14877.84327551146,-2592.296184, , , 
1,69.41,15146.7,14882.991711573886,14877.483149783897,-2358.551712, , , 
1,69.42,14906.7,14882.647251470591,14877.12283098569,-2598.207251, , , 
1,69.43,14906.7,14882.302808379414,14876.762322609904,-2597.862808, , , 
1,69.44,14846.7,14881.958389397472,14876.401628162474,-2657.518389, , , 
1,69.45,14470,14881.614000636358,14876.04075116219,-3033.874001, , , 
1,69.46,15083.3,14881.269648458943,14875.679695140705,-2420.229648, , , 
1,69.47,14940,14880.925336975932,14875.318463642478,-2563.185337, , , 
1,69.48,14753.3,14880.58107306759,14874.957060224815,-2749.541073, , , 
1,69.49,14753.3,14880.236863507766,14874.595488457817,-2749.196864, , , 
1,69.5,14840,14879.892714844682,14874.233751924374,-2662.152715, , , 
1,69.51,14676.7,14879.548632447255,14873.871854220164,-2825.108632, , , 
1,69.52,14963.3,14879.204622248513,14873.509798953635,-2538.164622, , , 
1,69.53,14433.3,14878.860691743945,14873.147589745973,-3067.820692, , , 
1,69.54,14946.7,14878.516846415216,14872.78523,-2554.076846, , , 
1,69.55,14940,14878.173093544874,14872.422724055681,-2560.433094, , , 
1,69.56,14816.7,14877.829438520814,14872.060074879075,-2683.389439, , , 
1,69.57,15070,14877.48589,14871.697286373324,-2429.745889, , , 
1,69.58,14373.3,14877.142451434755,14871.334362223171,-3126.102451, , , 
1,69.59,15073.3,14876.79913295376,14870.971306125995,-2425.759133, , , 
1,69.6,14963.3,14876.45593852735,14870.608121791844,-2535.415939, , , 
1,69.61,15000,14876.112876661466,14870.244812943385,-2498.372877, , , 
1,69.62,15133.3,14875.769953997114,14869.88138,-2364.729954, , , 
1,69.63,14850,14875.427178424703,14869.517836657273,-2647.687178, , , 
1,69.64,14773.3,14875.08455403251,14869.154176727956,-2724.044554, , , 
1,69.65,14976.7,14874.742090971284,14868.790407301001,-2520.302091, , , 
1,69.66,14663.3,14874.399795231955,14868.426532161968,-2833.359795, , , 
1,69.67,14896.7,14874.057674591248,14868.062555108969,-2599.617675, , , 
1,69.68,14680,14873.715735318476,14867.698479952627,-2815.975735, , , 
1,69.69,14926.7,14873.37398572201,14867.334310516064,-2568.933986, , , 
1,69.7,14676.7,14873.032433109413,14866.97005063487,-2818.592433, , , 
1,69.71,15303.3,14872.691085620281,14866.605704157111,-2191.651086, , , 
1,69.72,15190,14872.349949126776,14866.241274943288,-2304.609949, , , 
1,69.73,14820,14872.009032687418,14865.876766866319,-2674.269033, , , 
1,69.74,14496.7,14871.668344642992,14865.512183811541,-2997.228345, , , 
1,69.75,14813.3,14871.32789169263,14865.147529676668,-2680.287892, , , 
1,69.76,14630,14870.987682037952,14864.782808371785,-2863.247682, , , 
1,69.77,15193.3,14870.647724161152,14864.418023819331,-2299.607724, , , 
1,69.78,14896.7,14870.308026079907,14864.053179954066,-2595.868026, , , 
1,69.79,15013.3,14869.968595734797,14863.688280723058,-2478.928596, , , 
1,69.8,14993.3,14869.629441689653,14863.323330085677,-2498.589442, , , 
1,69.81,14836.7,14869.290572550353,14862.958332013544,-2654.850573, , , 
1,69.82,15483.3,14868.951996398617,14862.593290490557,-2007.911996, , , 
1,69.83,14960,14868.61372196911,14862.228209512812,-2530.873722, , , 
1,69.84,15323.3,14868.275757904408,14861.863093088625,-2167.235758, , , 
1,69.85,14933.3,14867.938112680471,14861.497945238507,-2556.898113, , , 
1,69.86,14336.7,14867.600796111612,14861.132769995122,-3153.160796, , , 
1,69.87,14770,14867.263816683191,14860.767571403283,-2719.523817, , , 
1,69.88,15016.7,14866.927183637761,14860.40235351994,-2472.487184, , , 
1,69.89,15053.3,14866.590905350773,14860.037120414107,-2435.550905, , , 
1,69.9,15030,14866.25499195323,14859.671876166916,-2458.514992, , , 
1,69.91,15200,14865.919452664299,14859.306624871535,-2288.179453, , , 
1,69.92,14820,14865.584297653946,14858.941370633158,-2667.844298, , , 
1,69.93,15023.3,14865.249534600784,14858.576117569019,-2464.209535, , , 
1,69.94,14940,14864.91518,14858.210869808307,-2547.175175, , , 
1,69.95,15050,14864.58122907286,14857.84563149219,-2436.841229, , , 
1,69.96,15143.3,14864.247705800037,14857.480406773786,-2343.207706, , , 
1,69.97,14986.7,14863.91461512337,14857.115199818114,-2499.474615, , , 
1,69.98,14693.3,14863.581968089224,14856.750014802099,-2792.541968, , , 
1,69.99,14860,14863.249774563717,14856.38485591452,-2625.509775, , , 
1,70,14810,14862.918044722857,14856.019727356019,-2675.178045, , , 
1,70.01,14910,14862.586790468093,14855.654633339043,-2574.84679, , , 
1,70.02,14666.7,14862.256021835132,14855.28957808785,-2817.816022, , , 
1,70.03,14773.3,14861.925748916143,14854.92456583845,-2710.885749, , , 
1,70.04,14453.3,14861.595984571757,14854.559600838604,-3030.555985, , , 
1,70.05,14913.3,14861.266738157663,14854.194687347803,-2570.226738, , , 
1,70.06,14973.3,14860.938022364187,14853.829829637218,-2509.898022, , , 
1,70.07,14996.7,14860.609848120097,14853.465031989697,-2486.169848, , , 
1,70.08,15173.3,14860.282227170444,14853.100298699714,-2309.242227, , , 
1,70.09,14856.7,14859.955172061684,14852.735634073379,-2625.515172, , , 
1,70.1,14873.3,14859.628692967652,14852.371042428373,-2608.588693, , , 
1,70.11,15040,14859.302803739442,14852.006528093947,-2441.562804, , , 
1,70.12,14693.3,14858.977515527658,14851.642095410876,-2787.937516, , , 
1,70.13,14813.3,14858.65284217663,14851.277748731449,-2667.612842, , , 
1,70.14,15043.3,14858.328795098378,14850.913492419435,-2437.288795, , , 
1,70.15,15113.3,14858.005387906833,14850.549330850048,-2366.965388, , , 
1,70.16,15220,14857.682633005454,14850.185268409921,-2259.942633, , , 
1,70.17,14906.7,14857.36054458234,14849.82130949709,-2572.920545, , , 
1,70.18,14706.7,14857.039134869994,14849.45745852095,-2772.599135, , , 
1,70.19,14863.3,14856.718418272929,14849.093719902234,-2615.678418, , , 
1,70.2,14996.7,14856.398408446994,14848.730098072972,-2481.958408, , , 
1,70.21,14830,14856.079119491476,14848.3666,-2648.339119, , , 
1,70.22,14683.3,14855.76056524865,14848.003222567362,-2794.720565, , , 
1,70.23,14880,14855.44276060022,14847.639977811346,-2597.702761, , , 
1,70.24,15086.7,14855.125720513575,14847.27686768543,-2390.685721, , , 
1,70.25,15053.3,14854.809458849666,14846.91389667773,-2423.769459, , , 
1,70.26,15223.3,14854.493992505519,14846.551069287507,-2253.453993, , , 
1,70.27,14703.3,14854.179334604349,14846.188390025105,-2773.139335, , , 
1,70.28,14636.7,14853.865502855097,14845.825863411937,-2839.425503, , , 
1,70.29,14830,14853.552510939522,14845.463493980451,-2645.812511, , , 
1,70.3,14886.7,14853.240377378366,14845.101286274097,-2588.800377, , , 
1,70.31,15096.7,14852.92911659061,14844.73924484729,-2378.489117, , , 
1,70.32,15220,14852.618746999686,14844.377374265378,-2254.878747, , , 
1,70.33,14783.3,14852.309284313025,14844.015679104628,-2691.269284, , , 
1,70.34,15210,14852.000747318563,14843.65416395217,-2264.260747, , , 
1,70.35,14673.3,14851.693150285124,14843.29283340597,-2800.65315, , , 
1,70.36,15033.3,14851.386514033948,14842.93169207481,-2440.346514, , , 
1,70.37,14963.3,14851.080855701555,14842.570744578232,-2510.040856, , , 
1,70.38,14910,14850.776194223354,14842.20999554653,-2563.036194, , , 
1,70.39,14433.3,14850.472547263951,14841.849449620695,-3039.432547, , , 
1,70.4,14780,14850.169934823198,14841.489111452383,-2692.429935, , , 
1,70.41,14996.7,14849.86837676258,14841.128985703897,-2475.428377, , , 
1,70.42,15210,14849.56789250715,14840.769077048137,-2261.827893, , , 
1,70.43,15133.3,14849.268500404745,14840.409390168577,-2338.2285, , , 
1,70.44,14780,14848.97022291154,14840.049929759207,-2691.230223, , , 
1,70.45,14690,14848.67308148093,14839.69070052452,-2780.933081, , , 
1,70.46,14873.3,14848.377096161164,14839.331707179465,-2597.337096, , , 
1,70.47,14740,14848.082287502659,14838.972954449428,-2730.342288, , , 
1,70.48,14873.3,14847.788680134221,14838.614447070166,-2596.74868, , , 
1,70.49,14646.7,14847.496295401863,14838.256189787797,-2823.056295, , , 
1,70.5,14710,14847.205156554348,14837.898187358744,-2759.465157, , , 
1,70.51,15193.3,14846.91528558413,14837.540444549717,-2275.875286, , , 
1,70.52,14910,14846.626708591717,14837.182966137665,-2558.886709, , , 
1,70.53,15060,14846.339448051924,14836.825756909722,-2408.599448, , , 
1,70.54,15146.7,14846.053529087249,14836.468821663204,-2321.613529, , , 
1,70.55,14996.7,14845.768977739286,14836.11216520555,-2471.328978, , , 
1,70.56,14690,14845.485818927216,14835.755792354274,-2777.745819, , , 
1,70.57,14750,14845.204080337002,14835.399707936956,-2717.46408, , , 
1,70.58,14796.7,14844.923786699266,14835.043916791172,-2670.483787, , , 
1,70.59,14910,14844.644967761404,14834.688423764474,-2556.904968, , , 
1,70.6,15046.7,14844.367649361731,14834.333233714344,-2419.927649, , , 
1,70.61,14800,14844.091861625084,14833.978351508149,-2666.351862, , , 
1,70.62,14746.7,14843.817633240738,14833.62378202311,-2719.377633, , , 
1,70.63,14846.7,14843.544994204192,14833.26953014627,-2619.104994, , , 
1,70.64,15213.3,14843.273973865047,14832.915600774422,-2252.233974, , , 
1,70.65,14733.3,14843.00460447347,14832.561998814104,-2731.964604, , , 
1,70.66,14806.7,14842.73691866183,14832.208729181526,-2658.296919, , , 
1,70.67,14816.7,14842.470947716152,14831.855796802556,-2648.030948, , , 
1,70.68,14966.7,14842.206723766527,14831.503206612668,-2497.766724, , , 
1,70.69,15260,14841.94428163481,14831.150963556887,-2204.204282, , , 
1,70.7,14660,14841.683658074624,14830.799072589762,-2803.943658, , , 
1,70.71,14963.3,14841.42488655593,14830.447538675327,-2500.384887, , , 
1,70.72,14933.3,14841.168003314817,14830.09636678704,-2530.128003, , , 
1,70.73,14750,14840.913045624959,14829.745561907755,-2713.173046, , , 
1,70.74,15060,14840.660053540989,14829.395129029675,-2402.920054, , , 
1,70.75,14893.3,14840.409063118435,14829.045073154308,-2569.369063, , , 
1,70.76,15260,14840.160115786503,14828.69539929242,-2202.420116, , , 
1,70.77,14533.3,14839.913253222023,14828.346112463985,-2928.873253, , , 
1,70.78,14746.7,14839.66851636595,14827.997217698161,-2715.228516, , , 
1,70.79,14923.3,14839.425946794212,14827.648720033229,-2538.385947, , , 
1,70.8,14880,14839.185590040623,14827.300624516545,-2581.44559, , , 
1,70.81,14880,14838.947491469222,14826.95293620451,-2581.207491, , , 
1,70.82,14850,14838.711696944772,14826.605660162508,-2610.971697, , , 
1,70.83,14980,14838.478251804541,14826.258801464866,-2480.738252, , , 
1,70.84,14986.7,14838.247206490892,14825.912365194816,-2473.807206, , , 
1,70.85,14626.7,14838.018611723264,14825.566356444438,-2833.578612, , , 
1,70.86,14583.3,14837.79251593511,14825.220780314612,-2876.752516, , , 
1,70.87,14976.7,14837.568972560539,14824.875641914978,-2483.128973, , , 
1,70.88,15070,14837.348036562289,14824.530946363891,-2389.608037, , , 
1,70.89,14926.7,14837.129761779262,14824.186698788359,-2532.689762, , , 
1,70.9,15056.7,14836.914205679968,14823.84290432401,-2402.474206, , , 
1,70.91,14843.3,14836.701424802695,14823.49956811503,-2615.661425, , , 
1,70.92,14616.7,14836.491480641447,14823.156695314132,-2842.051481, , , 
1,70.93,15210,14836.28443,14822.814291082492,-2248.544434, , , 
1,70.94,15023.3,14836.080347337916,14822.472360589698,-2435.040347, , , 
